Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Sweden,167,44,Others,4.17,295,27.96
Sweden,181,40,Others,3.79,335,31.75
Sweden,195,15,,1.42,350,33.17
Sweden,209,41,Others,3.89,391,37.06
Sweden,223,43,Others,4.08,434,41.14
Sweden,237,38,Others,3.6,472,44.74
Sweden,251,54,Others,5.12,526,49.86
Sweden,265,45,Others,4.27,571,54.13
Sweden,279,43,Others,4.08,614,58.21
Sweden,293,124,Others,11.75,738,69.96
Sweden,307,104,Others,9.86,842,79.82
Sweden,321,145,Others,13.74,987,93.56
Sweden,335,172,Others,16.3,1159,109.86
Sweden,349,533,Others,50.52,1692,160.38
Sweden,363,1314,Others,124.56,3006,284.94
Sweden,377,3324,Others,315.09,6330,600.03
Sweden,391,7562,Others,716.82,13892,1316.85
Sweden,405,10471,Alpha,992.57,24363,2309.42
Sweden,419,11973,Alpha,1134.95,36336,3444.37
Sweden,433,12403,Alpha,1175.71,48739,4620.08
Sweden,447,7331,Alpha,694.92,56070,5315.0
Sweden,461,6550,Alpha,620.89,62620,5935.89
Sweden,475,7024,Alpha,665.82,69644,6601.71
Sweden,489,6093,Alpha,577.57,75737,7179.28
Sweden,503,3473,Alpha,329.21,79210,7508.49
Sweden,517,4281,Alpha,405.81,83491,7914.3
Sweden,531,2328,Delta,220.68,85819,8134.98
Sweden,545,2499,Delta,236.89,88318,8371.87
Sweden,559,3603,Delta,341.54,91921,8713.41
Sweden,573,5877,Delta,557.1,97798,9270.51
Sweden,587,5043,Delta,478.04,102841,9748.55
Sweden,601,4299,Delta,407.51,107140,10156.06
Sweden,615,3378,Delta,320.21,110518,10476.27
Sweden,629,2410,Delta,228.45,112928,10704.72
Sweden,643,4115,Delta,390.07,117043,11094.79
Sweden,657,4585,Delta,434.62,121628,11529.41
Sweden,671,4967,Delta,470.83,126595,12000.24
Sweden,685,4507,Delta,427.23,131102,12427.47
Sweden,699,5910,Delta,560.22,137012,12987.69
Sweden,713,5564,Omicron (BA.1),527.43,142576,13515.12
Sweden,727,6994,Omicron (BA.1),662.98,149570,14178.1
Sweden,741,6741,Omicron (BA.1),639.0,156311,14817.1
Sweden,755,8509,Omicron (BA.2),806.59,164820,15623.69
Sweden,769,6244,Omicron (BA.2),591.88,171064,16215.57
Sweden,783,5910,Omicron (BA.2),560.22,176974,16775.79
Sweden,797,3872,Omicron (BA.2),367.04,180846,17142.83
Sweden,811,2416,Omicron (BA.2),229.02,183262,17371.85
Sweden,825,1583,Omicron (BA.2),150.06,184845,17521.91
Sweden,839,1266,Omicron (BA.2),120.01,186111,17641.92
Sweden,853,1243,Omicron (BA.2),117.83,187354,17759.75
Sweden,867,1073,Omicron (BA.2),101.71,188427,17861.46
Sweden,881,1569,Omicron (BA.5),148.73,189996,18010.19
Sweden,895,2791,Omicron (BA.5),264.57,192787,18274.76
Sweden,909,3790,Omicron (BA.5),359.26,196577,18634.02
Sweden,923,3928,Omicron (BA.5),372.35,200505,19006.37
Sweden,937,3140,Omicron (BA.5),297.65,203645,19304.02
Sweden,951,2581,Omicron (BA.5),244.66,206226,19548.68
Sweden,965,2707,Omicron (BA.5),256.6,208933,19805.28
Sweden,979,2693,Omicron (BA.5),255.28,211626,20060.56
Sweden,993,2691,Omicron (BA.5),255.09,214317,20315.65
Sweden,1007,2540,Omicron (BA.5),240.77,216857,20556.42
Sweden,1021,2620,Omicron (BA.5),248.36,219477,20804.78
Sweden,1035,2652,Omicron (BA.5),251.39,222129,21056.17
Sweden,1049,3491,Omicron (BQ.1),330.92,225620,21387.09
Sweden,1063,4118,Omicron (BQ.1),390.36,229738,21777.45
Sweden,1077,2935,Omicron (BQ.1),278.22,232673,22055.67
Sweden,1091,2643,Omicron (BQ.1),250.54,235316,22306.21
Sweden,1105,1597,Omicron (BQ.1),151.38,236913,22457.59
Sweden,1119,1218,Omicron (BQ.1),115.46,238131,22573.05
Sweden,1133,725,Omicron (CH.1.1),68.72,238856,22641.77
Sweden,1147,775,Omicron (XBB.1.5),73.46,239631,22715.23
Sweden,1161,1174,Omicron (XBB.1.5),111.29,240805,22826.52
Sweden,1175,1131,Omicron (XBB.1.5),107.21,241936,22933.73
Sweden,1189,1204,Omicron (XBB.1.5),114.13,243140,23047.86
Sweden,1203,955,Omicron (XBB.1.5),90.53,244095,23138.39
Sweden,1217,943,Omicron (XBB.1.5),89.39,245038,23227.78
Sweden,1231,625,Omicron (XBB.1.5),59.25,245663,23287.03
Sweden,1245,496,Omicron (XBB.1.5),47.02,246159,23334.05
Sweden,1259,231,Omicron (XBB.1.9),21.9,246390,23355.95
Sweden,1273,170,Omicron (XBB.1.5),16.11,246560,23372.06
Sweden,1287,140,Omicron (XBB.1.9),13.27,246700,23385.33
Sweden,1301,232,Omicron (EG.5.1),21.99,246932,23407.32
Sweden,1315,385,Omicron (EG.5.1),36.5,247317,23443.82
Sweden,1329,679,Omicron (EG.5.1),64.36,247996,23508.18
Sweden,1343,639,Omicron (EG.5.1),60.57,248635,23568.75
Sweden,1357,697,Omicron (EG.5.1),66.07,249332,23634.82
Sweden,1371,986,Omicron (EG.5.1),93.47,250318,23728.29
Sweden,1385,1225,Omicron (EG.5.1),116.12,251543,23844.41
Sweden,1399,365,Omicron (EG.5.1),34.6,251908,23879.01
Switzerland,111,70,Others,8.01,70,8.01
Switzerland,125,13,,1.49,83,9.5
Switzerland,139,19,,2.17,102,11.67
Switzerland,153,21,,2.4,123,14.07
Switzerland,167,67,Others,7.67,190,21.74
Switzerland,181,146,Others,16.7,336,38.44
Switzerland,195,123,Others,14.07,459,52.51
Switzerland,209,156,Others,17.85,615,70.36
Switzerland,223,236,Others,27.0,851,97.36
Switzerland,237,272,Others,31.12,1123,128.48
Switzerland,251,44,Others,5.03,1167,133.51
Switzerland,265,396,Others,45.31,1563,178.82
Switzerland,279,953,Others,109.03,2516,287.85
Switzerland,293,1505,Others,172.19,4021,460.04
Switzerland,307,1513,Others,173.1,5534,633.14
Switzerland,321,1219,Others,139.47,6753,772.61
Switzerland,335,2052,Others,234.77,8805,1007.38
Switzerland,349,2618,Others,299.53,11423,1306.91
Switzerland,363,3126,Others,357.65,14549,1664.56
Switzerland,377,3055,Others,349.52,17604,2014.08
Switzerland,391,2212,Alpha,253.08,19816,2267.16
Switzerland,405,1748,Alpha,199.99,21564,2467.15
Switzerland,419,2221,Alpha,254.11,23785,2721.26
Switzerland,433,2310,Alpha,264.29,26095,2985.55
Switzerland,447,2699,Alpha,308.79,28794,3294.34
Switzerland,461,3608,Alpha,412.79,32402,3707.13
Switzerland,475,3414,Alpha,390.6,35816,4097.73
Switzerland,489,2389,Alpha,273.33,38205,4371.06
Switzerland,503,1501,Alpha,171.73,39706,4542.79
Switzerland,517,741,Alpha,84.78,40447,4627.57
Switzerland,531,467,Delta,53.43,40914,4681.0
Switzerland,545,1843,Delta,210.86,42757,4891.86
Switzerland,559,3421,Delta,391.4,46178,5283.26
Switzerland,573,5747,Delta,657.52,51925,5940.78
Switzerland,587,4892,Delta,559.7,56817,6500.48
Switzerland,601,4338,Delta,496.31,61155,6996.79
Switzerland,615,3863,Delta,441.97,65018,7438.76
Switzerland,629,3007,Delta,344.03,68025,7782.79
Switzerland,643,3671,Delta,420.0,71696,8202.79
Switzerland,657,5466,Delta,625.37,77162,8828.16
Switzerland,671,6222,Delta,711.86,83384,9540.02
Switzerland,685,6013,Delta,687.95,89397,10227.97
Switzerland,699,4804,Delta,549.63,94201,10777.6
Switzerland,713,4347,Omicron (BA.1),497.34,98548,11274.94
Switzerland,727,5618,Omicron (BA.1),642.76,104166,11917.7
Switzerland,741,4808,Omicron (BA.1),550.08,108974,12467.78
Switzerland,755,4750,Omicron (BA.1),543.45,113724,13011.23
Switzerland,769,4301,Omicron (BA.1),492.08,118025,13503.31
Switzerland,783,3463,Omicron (BA.2),396.2,121488,13899.51
Switzerland,797,3068,Omicron (BA.2),351.01,124556,14250.52
Switzerland,811,1210,Omicron (BA.2),138.44,125766,14388.96
Switzerland,825,928,Omicron (BA.2),106.17,126694,14495.13
Switzerland,839,745,Omicron (BA.2),85.24,127439,14580.37
Switzerland,853,879,Omicron (BA.2),100.57,128318,14680.94
Switzerland,867,909,Omicron (BA.2),104.0,129227,14784.94
Switzerland,881,996,Omicron (BA.5),113.95,130223,14898.89
Switzerland,895,1142,Omicron (BA.5),130.66,131365,15029.55
Switzerland,909,911,Omicron (BA.5),104.23,132276,15133.78
Switzerland,923,1008,Omicron (BA.5),115.33,133284,15249.11
Switzerland,937,965,Omicron (BA.5),110.41,134249,15359.52
Switzerland,951,868,Omicron (BA.5),99.31,135117,15458.83
Switzerland,965,819,Omicron (BA.5),93.7,135936,15552.53
Switzerland,979,1013,Omicron (BA.5),115.9,136949,15668.43
Switzerland,993,1234,Omicron (BA.5),141.18,138183,15809.61
Switzerland,1007,1158,Omicron (BA.5),132.49,139341,15942.1
Switzerland,1021,1075,Omicron (BA.5),122.99,140416,16065.09
Switzerland,1035,1089,Omicron (BQ.1),124.59,141505,16189.68
Switzerland,1049,1065,Omicron (BQ.1),121.85,142570,16311.53
Switzerland,1063,975,Omicron (BQ.1),111.55,143545,16423.08
Switzerland,1077,723,Omicron (BQ.1),82.72,144268,16505.8
Switzerland,1091,273,Omicron (BQ.1),31.23,144541,16537.03
Switzerland,1105,163,Omicron (BQ.1),18.65,144704,16555.68
Switzerland,1119,185,Omicron (BQ.1),21.17,144889,16576.85
Switzerland,1133,245,Omicron (XBB.1.5),28.03,145134,16604.88
Switzerland,1147,332,Omicron (XBB.1.5),37.98,145466,16642.86
Switzerland,1161,293,Omicron (XBB.1.5),33.52,145759,16676.38
Switzerland,1175,322,Omicron (XBB.1.5),36.84,146081,16713.22
Switzerland,1189,216,Omicron (XBB.1.5),24.71,146297,16737.93
Switzerland,1203,212,Omicron (XBB.1.5),24.25,146509,16762.18
Switzerland,1217,156,Omicron (XBB.1.5),17.85,146665,16780.03
Switzerland,1231,125,Omicron (XBB.1.9),14.3,146790,16794.33
Switzerland,1245,62,Omicron (XBB.1.9),7.09,146852,16801.42
Switzerland,1259,26,,2.97,146878,16804.39
Switzerland,1273,34,Omicron (XBB.1.5),3.89,146912,16808.28
Switzerland,1287,42,Omicron (XBB.1.5),4.81,146954,16813.09
Switzerland,1301,105,Omicron (EG.5.1),12.01,147059,16825.1
Switzerland,1315,180,Omicron (EG.5.1),20.59,147239,16845.69
Switzerland,1329,271,Omicron (EG.5.1),31.01,147510,16876.7
Switzerland,1343,209,Omicron (EG.5.1),23.91,147719,16900.61
Switzerland,1357,242,Omicron (EG.5.1),27.69,147961,16928.3
Switzerland,1371,293,Omicron (EG.5.1),33.52,148254,16961.82
Switzerland,1385,250,Omicron (EG.5.1),28.6,148504,16990.42
Taiwan,111,1,,0.04,1,0.04
Taiwan,195,1,,0.04,2,0.08
Taiwan,209,1,,0.04,3,0.12
Taiwan,237,1,,0.04,4,0.16
Taiwan,251,1,,0.04,5,0.2
Taiwan,265,2,,0.08,7,0.28
Taiwan,279,1,,0.04,8,0.32
Taiwan,293,3,,0.13,11,0.45
Taiwan,307,8,,0.33,19,0.78
Taiwan,321,12,,0.5,31,1.28
Taiwan,335,4,,0.17,35,1.45
Taiwan,349,9,,0.38,44,1.83
Taiwan,363,6,,0.25,50,2.08
Taiwan,377,11,,0.46,61,2.54
Taiwan,391,2,,0.08,63,2.62
Taiwan,419,1,,0.04,64,2.66
Taiwan,433,2,,0.08,66,2.74
Taiwan,447,5,,0.21,71,2.95
Taiwan,461,7,,0.29,78,3.24
Taiwan,475,7,,0.29,85,3.53
Taiwan,489,24,,1.0,109,4.53
Taiwan,503,23,,0.96,132,5.49
Taiwan,517,48,Alpha,2.01,180,7.5
Taiwan,531,42,Alpha,1.76,222,9.26
Taiwan,545,15,,0.63,237,9.89
Taiwan,559,8,,0.33,245,10.22
Taiwan,573,4,,0.17,249,10.39
Taiwan,587,2,,0.08,251,10.47
Taiwan,601,7,,0.29,258,10.76
Taiwan,671,2,,0.08,260,10.84
Taiwan,699,5,,0.21,265,11.05
Taiwan,713,11,,0.46,276,11.51
Taiwan,727,36,Omicron (BA.1),1.51,312,13.02
Taiwan,741,15,,0.63,327,13.65
Taiwan,755,13,,0.54,340,14.19
Taiwan,769,15,,0.63,355,14.82
Taiwan,783,3,,0.13,358,14.95
Taiwan,797,15,,0.63,373,15.58
Taiwan,811,72,Omicron (BA.2),3.01,445,18.59
Taiwan,825,151,Omicron (BA.2),6.32,596,24.91
Taiwan,839,597,Omicron (BA.2),24.99,1193,49.9
Taiwan,853,585,Omicron (BA.2),24.48,1778,74.38
Taiwan,867,531,Omicron (BA.2),22.22,2309,96.6
Taiwan,881,52,Omicron (BA.2),2.18,2361,98.78
Taiwan,895,12,,0.5,2373,99.28
Taiwan,909,12,,0.5,2385,99.78
Taiwan,923,22,,0.92,2407,100.7
Taiwan,937,1,,0.04,2408,100.74
Taiwan,951,3,,0.13,2411,100.87
Taiwan,965,8,,0.33,2419,101.2
Taiwan,979,7,,0.29,2426,101.49
Taiwan,993,7,,0.29,2433,101.78
Taiwan,1007,1,,0.04,2434,101.82
Taiwan,1021,9,,0.38,2443,102.2
Taiwan,1035,6,,0.25,2449,102.45
Taiwan,1049,22,,0.92,2471,103.37
Taiwan,1063,10,,0.42,2481,103.79
Taiwan,1077,40,Omicron (BA.5),1.67,2521,105.46
Taiwan,1091,114,Omicron (BA.5),4.77,2635,110.23
Taiwan,1105,38,Omicron (BA.5),1.59,2673,111.82
Taiwan,1119,46,Omicron (BA.2.75),1.93,2719,113.75
Taiwan,1133,54,Omicron (BA.2.75),2.26,2773,116.01
Taiwan,1147,30,Omicron (BA.2.75),1.26,2803,117.27
Taiwan,1161,25,,1.05,2828,118.32
Taiwan,1175,70,Omicron (BA.2.75),2.93,2898,121.25
Taiwan,1189,165,Omicron (XBB.1.5),6.91,3063,128.16
Taiwan,1203,97,Omicron (XBB.1.9),4.06,3160,132.22
Taiwan,1217,181,Omicron (XBB.1.5),7.58,3341,139.8
Taiwan,1231,105,Omicron (XBB.1.9),4.39,3446,144.19
Taiwan,1245,80,Omicron (XBB.1.16),3.35,3526,147.54
Taiwan,1259,78,Omicron (XBB.1.9),3.26,3604,150.8
Taiwan,1273,74,Omicron (XBB.1.9),3.1,3678,153.9
Taiwan,1287,81,Omicron (EG.5.1),3.39,3759,157.29
Taiwan,1301,81,Omicron (EG.5.1),3.39,3840,160.68
Taiwan,1315,38,Omicron (EG.5.1),1.59,3878,162.27
Taiwan,1329,25,,1.05,3903,163.32
Taiwan,1343,60,Omicron (EG.5.1),2.51,3963,165.83
Taiwan,1357,57,Omicron (EG.5.1),2.39,4020,168.22
Taiwan,1371,41,Omicron (EG.5.1),1.72,4061,169.94
Taiwan,1385,32,Omicron (EG.5.1),1.34,4093,171.28
Taiwan,1399,27,,1.13,4120,172.41
Thailand,167,2,,0.03,2,0.03
Thailand,195,6,,0.08,8,0.11
Thailand,209,3,,0.04,11,0.15
Thailand,223,2,,0.03,13,0.18
Thailand,251,2,,0.03,15,0.21
Thailand,265,7,,0.1,22,0.31
Thailand,279,7,,0.1,29,0.41
Thailand,293,10,,0.14,39,0.55
Thailand,307,11,,0.15,50,0.7
Thailand,321,19,,0.27,69,0.97
Thailand,335,74,Others,1.03,143,2.0
Thailand,349,38,Others,0.53,181,2.53
Thailand,363,67,Others,0.93,248,3.46
Thailand,377,41,Others,0.57,289,4.03
Thailand,391,83,Others,1.16,372,5.19
Thailand,405,46,Others,0.64,418,5.83
Thailand,419,36,Others,0.5,454,6.33
Thailand,433,27,,0.38,481,6.71
Thailand,447,69,Alpha,0.96,550,7.67
Thailand,461,158,Alpha,2.2,708,9.87
Thailand,475,235,Alpha,3.28,943,13.15
Thailand,489,687,Alpha,9.58,1630,22.73
Thailand,503,411,Alpha,5.73,2041,28.46
Thailand,517,335,Alpha,4.67,2376,33.13
Thailand,531,247,Delta,3.45,2623,36.58
Thailand,545,459,Delta,6.4,3082,42.98
Thailand,559,456,Delta,6.36,3538,49.34
Thailand,573,307,Delta,4.28,3845,53.62
Thailand,587,256,Delta,3.57,4101,57.19
Thailand,601,357,Delta,4.98,4458,62.17
Thailand,615,576,Delta,8.03,5034,70.2
Thailand,629,888,Delta,12.39,5922,82.59
Thailand,643,998,Delta,13.92,6920,96.51
Thailand,657,607,Delta,8.47,7527,104.98
Thailand,671,537,Delta,7.49,8064,112.47
Thailand,685,720,Delta,10.04,8784,122.51
Thailand,699,610,Delta,8.51,9394,131.02
Thailand,713,911,Omicron (BA.1),12.71,10305,143.73
Thailand,727,1739,Omicron (BA.1),24.25,12044,167.98
Thailand,741,1028,Omicron (BA.1),14.34,13072,182.32
Thailand,755,1603,Omicron (BA.1),22.36,14675,204.68
Thailand,769,1419,Omicron (BA.2),19.79,16094,224.47
Thailand,783,1184,Omicron (BA.2),16.51,17278,240.98
Thailand,797,855,Omicron (BA.2),11.93,18133,252.91
Thailand,811,635,Omicron (BA.2),8.86,18768,261.77
Thailand,825,552,Omicron (BA.2),7.7,19320,269.47
Thailand,839,975,Omicron (BA.2),13.6,20295,283.07
Thailand,853,798,Omicron (BA.2),11.13,21093,294.2
Thailand,867,722,Omicron (BA.2),10.07,21815,304.27
Thailand,881,762,Omicron (BA.2),10.63,22577,314.9
Thailand,895,970,Omicron (BA.2),13.53,23547,328.43
Thailand,909,661,Omicron (BA.5),9.22,24208,337.65
Thailand,923,670,Omicron (BA.5),9.34,24878,346.99
Thailand,937,575,Omicron (BA.5),8.02,25453,355.01
Thailand,951,439,Omicron (BA.5),6.12,25892,361.13
Thailand,965,333,Omicron (BA.5),4.64,26225,365.77
Thailand,979,275,Omicron (BA.5),3.84,26500,369.61
Thailand,993,320,Omicron (BA.5),4.46,26820,374.07
Thailand,1007,291,Omicron (BA.5),4.06,27111,378.13
Thailand,1021,556,Omicron (BA.2.75),7.75,27667,385.88
Thailand,1035,739,Omicron (BA.2.75),10.31,28406,396.19
Thailand,1049,824,Omicron (BA.2.75),11.49,29230,407.68
Thailand,1063,542,Omicron (BA.2.75),7.56,29772,415.24
Thailand,1077,309,Omicron (BA.2.75),4.31,30081,419.55
Thailand,1091,133,Omicron (BA.2.75),1.86,30214,421.41
Thailand,1105,63,Omicron (BA.2.75),0.88,30277,422.29
Thailand,1119,92,Omicron (BA.2.75),1.28,30369,423.57
Thailand,1133,59,Omicron (BA.2.75),0.82,30428,424.39
Thailand,1147,46,Omicron (XBB.1.5),0.64,30474,425.03
Thailand,1161,53,Omicron (XBB.1.5),0.74,30527,425.77
Thailand,1175,101,Omicron (XBB.1.5),1.41,30628,427.18
Thailand,1189,299,Omicron (XBB.1.16),4.17,30927,431.35
Thailand,1203,408,Omicron (XBB.1.16),5.69,31335,437.04
Thailand,1217,359,Omicron (XBB.1.16),5.01,31694,442.05
Thailand,1231,368,Omicron (XBB.1.16),5.13,32062,447.18
Thailand,1245,193,Omicron (XBB.1.16),2.69,32255,449.87
Thailand,1259,152,Omicron (XBB.1.16),2.12,32407,451.99
Thailand,1273,120,Omicron (XBB.1.16),1.67,32527,453.66
Thailand,1287,111,Omicron (XBB.1.16),1.55,32638,455.21
Thailand,1301,85,Omicron (XBB.1.16),1.19,32723,456.4
Thailand,1315,86,Omicron (XBB.1.16),1.2,32809,457.6
Thailand,1329,92,Omicron (XBB.1.16),1.28,32901,458.88
Thailand,1343,53,Omicron (EG.5.1),0.74,32954,459.62
Thailand,1357,51,Omicron (EG.5.1),0.71,33005,460.33
Thailand,1371,23,,0.32,33028,460.65
Togo,125,3,,0.34,3,0.34
Togo,139,4,,0.45,7,0.79
Togo,181,2,,0.23,9,1.02
Togo,251,5,,0.57,14,1.59
Togo,265,1,,0.11,15,1.7
Togo,307,1,,0.11,16,1.81
Togo,321,1,,0.11,17,1.92
Togo,335,6,,0.68,23,2.6
Togo,349,5,,0.57,28,3.17
Togo,363,2,,0.23,30,3.4
Togo,377,10,,1.13,40,4.53
Togo,391,43,Others,4.86,83,9.39
Togo,405,16,,1.81,99,11.2
Togo,419,34,Others,3.84,133,15.04
Togo,433,7,,0.79,140,15.83
Togo,447,13,,1.47,153,17.3
Togo,461,9,,1.02,162,18.32
Togo,475,6,,0.68,168,19.0
Togo,503,11,,1.24,179,20.24
Togo,517,12,,1.36,191,21.6
Togo,531,36,Delta,4.07,227,25.67
Togo,545,8,,0.9,235,26.57
Togo,559,73,Delta,8.25,308,34.82
Togo,573,50,Delta,5.65,358,40.47
Togo,587,47,Delta,5.31,405,45.78
Togo,601,66,Delta,7.46,471,53.24
Togo,615,6,,0.68,477,53.92
Togo,643,12,,1.36,489,55.28
Togo,657,6,,0.68,495,55.96
Togo,699,21,,2.37,516,58.33
Togo,713,42,Omicron (BA.1),4.75,558,63.08
Togo,727,59,Omicron (BA.1),6.67,617,69.75
Togo,741,6,,0.68,623,70.43
Togo,755,14,,1.58,637,72.01
Togo,769,8,,0.9,645,72.91
Togo,853,5,,0.57,650,73.48
Togo,867,1,,0.11,651,73.59
Togo,881,7,,0.79,658,74.38
Togo,895,19,,2.15,677,76.53
Togo,909,22,,2.49,699,79.02
Togo,923,14,,1.58,713,80.6
Togo,937,9,,1.02,722,81.62
Togo,951,5,,0.57,727,82.19
Togo,965,8,,0.9,735,83.09
Togo,979,9,,1.02,744,84.11
Togo,993,10,,1.13,754,85.24
Togo,1007,15,,1.7,769,86.94
Togo,1021,7,,0.79,776,87.73
Togo,1035,1,,0.11,777,87.84
Togo,1133,1,,0.11,778,87.95
Togo,1147,4,,0.45,782,88.4
Togo,1161,8,,0.9,790,89.3
Togo,1175,4,,0.45,794,89.75
Togo,1189,2,,0.23,796,89.98
Togo,1203,1,,0.11,797,90.09
Togo,1217,1,,0.11,798,90.2
Togo,1231,3,,0.34,801,90.54
Trinidad and Tobago,209,2,,1.31,2,1.31
Trinidad and Tobago,223,10,,6.53,12,7.84
Trinidad and Tobago,237,4,,2.61,16,10.45
Trinidad and Tobago,251,4,,2.61,20,13.06
Trinidad and Tobago,293,1,,0.65,21,13.71
Trinidad and Tobago,307,7,,4.57,28,18.28
Trinidad and Tobago,321,1,,0.65,29,18.93
Trinidad and Tobago,377,4,,2.61,33,21.54
Trinidad and Tobago,405,4,,2.61,37,24.15
Trinidad and Tobago,433,14,,9.14,51,33.29
Trinidad and Tobago,447,19,,12.41,70,45.7
Trinidad and Tobago,461,43,Others,28.09,113,73.79
Trinidad and Tobago,475,163,Gamma,106.46,276,180.25
Trinidad and Tobago,489,26,,16.98,302,197.23
Trinidad and Tobago,503,16,,10.45,318,207.68
Trinidad and Tobago,517,11,,7.18,329,214.86
Trinidad and Tobago,531,4,,2.61,333,217.47
Trinidad and Tobago,545,3,,1.96,336,219.43
Trinidad and Tobago,559,44,Gamma,28.74,380,248.17
Trinidad and Tobago,573,104,Gamma,67.93,484,316.1
Trinidad and Tobago,587,106,Gamma,69.23,590,385.33
Trinidad and Tobago,601,82,Gamma,53.56,672,438.89
Trinidad and Tobago,615,22,,14.37,694,453.26
Trinidad and Tobago,629,38,Delta,24.82,732,478.08
Trinidad and Tobago,643,93,Delta,60.74,825,538.82
Trinidad and Tobago,657,66,Delta,43.11,891,581.93
Trinidad and Tobago,671,103,Delta,67.27,994,649.2
Trinidad and Tobago,685,67,Delta,43.76,1061,692.96
Trinidad and Tobago,699,81,Delta,52.91,1142,745.87
Trinidad and Tobago,713,46,Delta,30.04,1188,775.91
Trinidad and Tobago,727,112,Delta,73.15,1300,849.06
Trinidad and Tobago,741,111,Omicron (BA.1),72.5,1411,921.56
Trinidad and Tobago,755,84,Omicron (BA.1),54.86,1495,976.42
Trinidad and Tobago,769,46,Omicron (BA.1),30.04,1541,1006.46
Trinidad and Tobago,783,42,Omicron (BA.1),27.43,1583,1033.89
Trinidad and Tobago,797,33,Omicron (BA.2),21.55,1616,1055.44
Trinidad and Tobago,811,19,,12.41,1635,1067.85
Trinidad and Tobago,825,32,Omicron (BA.2),20.9,1667,1088.75
Trinidad and Tobago,839,39,Omicron (BA.2),25.47,1706,1114.22
Trinidad and Tobago,853,85,Omicron (BA.2),55.52,1791,1169.74
Trinidad and Tobago,867,73,Omicron (BA.2),47.68,1864,1217.42
Trinidad and Tobago,881,35,Omicron (BA.2),22.86,1899,1240.28
Trinidad and Tobago,895,60,Omicron (BA.2),39.19,1959,1279.47
Trinidad and Tobago,909,105,Omicron (BA.5),68.58,2064,1348.05
Trinidad and Tobago,923,169,Omicron (BA.5),110.38,2233,1458.43
Trinidad and Tobago,937,159,Omicron (BA.5),103.85,2392,1562.28
Trinidad and Tobago,951,112,Omicron (BA.5),73.15,2504,1635.43
Trinidad and Tobago,965,66,Omicron (BA.5),43.11,2570,1678.54
Trinidad and Tobago,979,76,Omicron (BA.5),49.64,2646,1728.18
Trinidad and Tobago,993,53,Omicron (BA.5),34.62,2699,1762.8
Trinidad and Tobago,1007,43,Omicron (BA.5),28.09,2742,1790.89
Trinidad and Tobago,1021,28,,18.29,2770,1809.18
Trinidad and Tobago,1035,34,Omicron (BQ.1),22.21,2804,1831.39
Trinidad and Tobago,1049,38,Omicron (BQ.1),24.82,2842,1856.21
Trinidad and Tobago,1063,25,,16.33,2867,1872.54
Trinidad and Tobago,1077,51,Omicron (BQ.1),33.31,2918,1905.85
Trinidad and Tobago,1091,94,Omicron (BA.2.75),61.4,3012,1967.25
Trinidad and Tobago,1105,56,Omicron (BA.2.75),36.58,3068,2003.83
Trinidad and Tobago,1119,41,Omicron (XBB.1.5),26.78,3109,2030.61
Trinidad and Tobago,1133,16,,10.45,3125,2041.06
Trinidad and Tobago,1147,42,Omicron (XBB.1.5),27.43,3167,2068.49
Trinidad and Tobago,1161,22,,14.37,3189,2082.86
Trinidad and Tobago,1175,7,,4.57,3196,2087.43
Trinidad and Tobago,1189,26,,16.98,3222,2104.41
Trinidad and Tobago,1203,10,,6.53,3232,2110.94
Trinidad and Tobago,1217,1,,0.65,3233,2111.59
Trinidad and Tobago,1231,1,,0.65,3234,2112.24
Trinidad and Tobago,1259,4,,2.61,3238,2114.85
Trinidad and Tobago,1273,10,,6.53,3248,2121.38
Trinidad and Tobago,1287,5,,3.27,3253,2124.65
Trinidad and Tobago,1301,10,,6.53,3263,2131.18
Trinidad and Tobago,1315,33,Omicron (XBB.1.16),21.55,3296,2152.73
Trinidad and Tobago,1329,18,,11.76,3314,2164.49
Trinidad and Tobago,1343,2,,1.31,3316,2165.8
Tunisia,139,3,,0.24,3,0.24
Tunisia,181,4,,0.32,7,0.56
Tunisia,195,1,,0.08,8,0.64
Tunisia,223,12,,0.97,20,1.61
Tunisia,237,17,,1.38,37,2.99
Tunisia,251,21,,1.7,58,4.69
Tunisia,265,6,,0.49,64,5.18
Tunisia,279,21,,1.7,85,6.88
Tunisia,293,24,,1.94,109,8.82
Tunisia,307,1,,0.08,110,8.9
Tunisia,321,7,,0.57,117,9.47
Tunisia,335,2,,0.16,119,9.63
Tunisia,349,1,,0.08,120,9.71
Tunisia,363,23,,1.86,143,11.57
Tunisia,377,17,,1.38,160,12.95
Tunisia,391,24,,1.94,184,14.89
Tunisia,405,19,,1.54,203,16.43
Tunisia,419,67,Others,5.42,270,21.85
Tunisia,433,62,Others,5.02,332,26.87
Tunisia,447,72,Alpha,5.83,404,32.7
Tunisia,461,83,Alpha,6.72,487,39.42
Tunisia,475,84,Alpha,6.8,571,46.22
Tunisia,489,21,,1.7,592,47.92
Tunisia,503,210,Alpha,17.0,802,64.92
Tunisia,517,86,Alpha,6.96,888,71.88
Tunisia,531,109,Delta,8.82,997,80.7
Tunisia,545,29,,2.35,1026,83.05
Tunisia,559,22,,1.78,1048,84.83
